[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[50:75),[10:17)
[25:50),[1:10)
[50:75),[1:10)
[25:50),[1:10)
[50:75),[10:17)
[0:25),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[50:75),[1:10)
[25:50),[10:17)
[0:25),[10:17)
[0:25),[1:10)
[25:50),[10:17)
[0:25),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[0:25),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[0:25),[1:10)
[0:25),[10:17)
[0:25),[10:17)
[25:50),[1:10)
[50:75),[10:17)
[25:50),[1:10)
[0:25),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[50:75),[10:17)
[0:25),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[0:25),[10:17)
[25:50),[1:10)
[50:75),[10:17)
[0:25),[10:17)
[0:25),[10:17)
[0:25),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[0:25),[1:10)
[50:75),[1:10)
[0:25),[10:17)
[0:25),[10:17)
[0:25),[10:17)
[0:25),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[0:25),[1:10)
[50:75),[10:17)
[0:25),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[50:75),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[50:75),[1:10)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[50:75),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[50:75),[10:17)
[50:75),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[0:25),[1:10)
[25:50),[10:17)
[50:75),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[0:25),[1:10)
[25:50),[1:10)
[50:75),[1:10)
[25:50),[10:17)
[0:25),[1:10)
[25:50),[10:17)
[50:75),[1:10)
[0:25),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[0:25),[10:17)
[50:75),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[0:25),[10:17)
[25:50),[10:17)
[50:75),[10:17)
[25:50),[1:10)
[0:25),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[0:25),[1:10)
[25:50),[10:17)
[50:75),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[0:25),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[0:25),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[50:75),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[50:75),[1:10)
[25:50),[1:10)
[50:75),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[50:75),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[50:75),[1:10)
[0:25),[10:17)
[25:50),[10:17)
[50:75),[1:10)
[0:25),[10:17)
[50:75),[1:10)
[50:75),[1:10)
[0:25),[1:10)
[25:50),[10:17)
[0:25),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[0:25),[1:10)
[25:50),[1:10)
[25:50),[1:10)
[50:75),[1:10)
[50:75),[1:10)
[25:50),[10:17)
[0:25),[1:10)
[25:50),[1:10)
[0:25),[10:17)
[50:75),[10:17)
[0:25),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[0:25),[1:10)
[25:50),[10:17)
[50:75),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[50:75),[1:10)
[0:25),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[50:75),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[50:75),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[0:25),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[50:75),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[0:25),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[0:25),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[0:25),[10:17)
[25:50),[10:17)
[50:75),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[50:75),[10:17)
[25:50),[10:17)
[50:75),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[0:25),[1:10)
[50:75),[1:10)
[0:25),[10:17)
[50:75),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[50:75),[10:17)
[0:25),[1:10)
[50:75),[10:17)
[0:25),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[0:25),[10:17)
[0:25),[10:17)
[0:25),[10:17)
[50:75),[10:17)
[0:25),[10:17)
[0:25),[10:17)
[25:50),[1:10)
[0:25),[10:17)
[25:50),[10:17)
[0:25),[10:17)
[25:50),[10:17)
[0:25),[10:17)
[0:25),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[50:75),[10:17)
[50:75),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[50:75),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[0:25),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[0:25),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[0:25),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[1:10)
[0:25),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[0:25),[1:10)
[50:75),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[0:25),[1:10)
[25:50),[10:17)
[0:25),[10:17)
[25:50),[1:10)
[50:75),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[50:75),[10:17)
[0:25),[1:10)
[25:50),[10:17)
[50:75),[1:10)
[0:25),[10:17)
[25:50),[10:17)
[0:25),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[50:75),[10:17)
[25:50),[1:10)
[75:100),[1:10)
[50:75),[1:10)
[0:25),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[0:25),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[50:75),[1:10)
[50:75),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[0:25),[1:10)
[25:50),[10:17)
[50:75),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[50:75),[10:17)
[25:50),[10:17)
[50:75),[10:17)
[25:50),[1:10)
[50:75),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[0:25),[10:17)
[25:50),[1:10)
[0:25),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[50:75),[10:17)
[0:25),[1:10)
[25:50),[1:10)
[25:50),[1:10)
[50:75),[1:10)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[1:10)
[50:75),[1:10)
[25:50),[10:17)
[50:75),[1:10)
[50:75),[1:10)
[0:25),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[0:25),[1:10)
[50:75),[10:17)
[25:50),[1:10)
[0:25),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[50:75),[10:17)
[0:25),[1:10)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[50:75),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[0:25),[1:10)
[25:50),[10:17)
[0:25),[1:10)
[25:50),[1:10)
[50:75),[10:17)
[50:75),[1:10)
[50:75),[1:10)
[0:25),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[0:25),[1:10)
[0:25),[1:10)
[25:50),[1:10)
[50:75),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[50:75),[10:17)
[25:50),[1:10)
[0:25),[10:17)
[0:25),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[50:75),[10:17)
[50:75),[1:10)
[25:50),[10:17)
[50:75),[10:17)
[50:75),[1:10)
[25:50),[10:17)
[50:75),[1:10)
[0:25),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[0:25),[1:10)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[50:75),[1:10)
[0:25),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[0:25),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[0:25),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[50:75),[1:10)
[50:75),[10:17)
[0:25),[1:10)
[50:75),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[50:75),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[0:25),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[50:75),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[50:75),[10:17)
[0:25),[1:10)
[25:50),[10:17)
[0:25),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[0:25),[10:17)
[50:75),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[0:25),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[0:25),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[50:75),[10:17)
[25:50),[10:17)
[50:75),[1:10)
[50:75),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[50:75),[10:17)
[50:75),[1:10)
[0:25),[10:17)
[50:75),[1:10)
[25:50),[1:10)
[25:50),[1:10)
[50:75),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[50:75),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[0:25),[1:10)
[50:75),[1:10)
[0:25),[1:10)
[50:75),[10:17)
[50:75),[10:17)
[75:100),[10:17)
[25:50),[10:17)
[0:25),[1:10)
[0:25),[10:17)
[50:75),[1:10)
[50:75),[10:17)
[0:25),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[0:25),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[50:75),[1:10)
[0:25),[1:10)
[50:75),[1:10)
[0:25),[1:10)
[0:25),[10:17)
[25:50),[1:10)
[0:25),[10:17)
[50:75),[10:17)
[50:75),[10:17)
[50:75),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[0:25),[1:10)
[0:25),[1:10)
[25:50),[1:10)
[50:75),[10:17)
[50:75),[1:10)
[25:50),[1:10)
[0:25),[1:10)
[0:25),[10:17)
[0:25),[1:10)
[25:50),[1:10)
[0:25),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[50:75),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[50:75),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[0:25),[1:10)
[25:50),[10:17)
[50:75),[1:10)
[0:25),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[50:75),[10:17)
[25:50),[1:10)
[0:25),[1:10)
[25:50),[10:17)
[0:25),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[50:75),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[50:75),[10:17)
[25:50),[10:17)
[50:75),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[50:75),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[50:75),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[50:75),[1:10)
[25:50),[10:17)
[0:25),[10:17)
[50:75),[1:10)
[25:50),[10:17)
[50:75),[10:17)
[50:75),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[0:25),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[50:75),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[0:25),[10:17)
[25:50),[10:17)
[0:25),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[50:75),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[50:75),[1:10)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[50:75),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[0:25),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[0:25),[10:17)
[25:50),[10:17)
[50:75),[10:17)
[50:75),[1:10)
[0:25),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[50:75),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[0:25),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[1:10)
[50:75),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[0:25),[1:10)
[0:25),[1:10)
[50:75),[1:10)
[25:50),[10:17)
[0:25),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[0:25),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[0:25),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[0:25),[1:10)
[0:25),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[0:25),[10:17)
[25:50),[10:17)
[0:25),[10:17)
[0:25),[1:10)
[0:25),[10:17)
[0:25),[1:10)
[50:75),[10:17)
[0:25),[10:17)
[50:75),[10:17)
[50:75),[1:10)
[25:50),[10:17)
[0:25),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[50:75),[10:17)
[25:50),[10:17)
[0:25),[10:17)
[0:25),[10:17)
[25:50),[1:10)
[0:25),[10:17)
[25:50),[1:10)
[50:75),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[50:75),[10:17)
[0:25),[1:10)
[50:75),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[0:25),[10:17)
[50:75),[1:10)
[50:75),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[50:75),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[0:25),[10:17)
[0:25),[1:10)
[0:25),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[0:25),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[0:25),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[0:25),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[0:25),[1:10)
[50:75),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[50:75),[10:17)
[50:75),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[50:75),[10:17)
[25:50),[10:17)
[0:25),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[50:75),[10:17)
[50:75),[10:17)
[50:75),[1:10)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[50:75),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[50:75),[1:10)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[0:25),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[50:75),[1:10)
[50:75),[10:17)
[25:50),[10:17)
[0:25),[1:10)
[0:25),[1:10)
[25:50),[10:17)
[50:75),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[50:75),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[0:25),[1:10)
[25:50),[10:17)
[0:25),[1:10)
[25:50),[10:17)
[50:75),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[50:75),[10:17)
[25:50),[1:10)
[50:75),[10:17)
[50:75),[1:10)
[25:50),[1:10)
[0:25),[1:10)
[0:25),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[0:25),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[0:25),[1:10)
[25:50),[1:10)
[0:25),[1:10)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[0:25),[1:10)
[25:50),[10:17)
[50:75),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[50:75),[1:10)
[0:25),[1:10)
[50:75),[1:10)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[0:25),[10:17)
[0:25),[1:10)
[0:25),[10:17)
[50:75),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[0:25),[10:17)
[25:50),[10:17)
[0:25),[1:10)
[25:50),[10:17)
[0:25),[1:10)
[0:25),[10:17)
[0:25),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[50:75),[1:10)
[50:75),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[50:75),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[0:25),[1:10)
[25:50),[1:10)
[50:75),[1:10)
[50:75),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[0:25),[10:17)
[25:50),[10:17)
[50:75),[10:17)
[25:50),[1:10)
[75:100),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[50:75),[1:10)
[50:75),[1:10)
[0:25),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[50:75),[1:10)
[25:50),[10:17)
[0:25),[1:10)
[50:75),[10:17)
[25:50),[10:17)
[0:25),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[0:25),[10:17)
[25:50),[10:17)
[0:25),[10:17)
[0:25),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[0:25),[1:10)
[0:25),[10:17)
[25:50),[10:17)
[0:25),[10:17)
[0:25),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[50:75),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[50:75),[1:10)
[0:25),[1:10)
[50:75),[10:17)
[25:50),[1:10)
[50:75),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[0:25),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[50:75),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[50:75),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[50:75),[1:10)
[25:50),[10:17)
[75:100),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[0:25),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[0:25),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[0:25),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[50:75),[10:17)
[0:25),[10:17)
[25:50),[10:17)
[0:25),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[50:75),[10:17)
[25:50),[10:17)
[0:25),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[50:75),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[50:75),[1:10)
[25:50),[1:10)
[50:75),[1:10)
[25:50),[1:10)
[0:25),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[50:75),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[0:25),[1:10)
[50:75),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[1:10)
[50:75),[1:10)
[0:25),[1:10)
[50:75),[1:10)
[50:75),[1:10)
[50:75),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[0:25),[1:10)
[25:50),[1:10)
[50:75),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[50:75),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[1:10)
[50:75),[1:10)
[50:75),[1:10)
[25:50),[1:10)
[0:25),[1:10)
[50:75),[1:10)
[25:50),[10:17)
[50:75),[1:10)
[0:25),[1:10)
[50:75),[1:10)
[50:75),[1:10)
[50:75),[1:10)
[50:75),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[50:75),[10:17)
[0:25),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[50:75),[1:10)
[50:75),[10:17)
[0:25),[1:10)
[50:75),[10:17)
[25:50),[10:17)
[50:75),[1:10)
[50:75),[10:17)
[50:75),[1:10)
[50:75),[1:10)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[0:25),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[50:75),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[50:75),[10:17)
[0:25),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[50:75),[1:10)
[25:50),[10:17)
[50:75),[10:17)
[50:75),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[50:75),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[0:25),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[50:75),[1:10)
[25:50),[10:17)
[75:100),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[0:25),[10:17)
[50:75),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[0:25),[1:10)
[25:50),[10:17)
[0:25),[1:10)
[25:50),[10:17)
[50:75),[10:17)
[25:50),[1:10)
[0:25),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[0:25),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[50:75),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[50:75),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[50:75),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[0:25),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[50:75),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[0:25),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[75:100),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[0:25),[1:10)
[0:25),[10:17)
[50:75),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[0:25),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[10:17)
[0:25),[10:17)
[25:50),[10:17)
[50:75),[1:10)
[50:75),[1:10)
[50:75),[1:10)
[50:75),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[0:25),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[50:75),[10:17)
[50:75),[1:10)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[0:25),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[50:75),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[1:10)
[25:50),[10:17)
[25:50),[1:10)
[25:50),[10:17)
